CityName,VehicleTypeId,Description,Year,Month,Count,Amount
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2020,1,1,36356
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2020,1,253,3281229
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2020,1,5,108558
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2020,1,5,164522
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2020,1,10,571916
Surat,12,TRAILER UPTO 2 TON,2020,1,1,2800
Surat,17,EXCAVATOR,2020,1,1,153400
Surat,19,LOADER                                       ,2020,1,1,103250
Surat,21,TEMPO,2020,1,276,1307452
Surat,23,FORKLIFT,2020,1,1,25518
Surat,26,BUS,2020,1,3,168922
Surat,27,AMBULANCE,2020,1,1,32412
Surat,1,MOPED/SCOOTER                                ,2020,2,3960,4700400
Surat,2,MOTOR CYCLE                                  ,2020,2,4671,6061576
Surat,3,AUTO RICKSHAW,2020,2,233,978352
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2020,2,1737,39967656
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2020,2,171,2187088
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2020,2,4,109828
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2020,2,2,82515
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2020,2,6,190185
Surat,12,TRAILER UPTO 2 TON,2020,2,1,3375
Surat,18,CRANE,2020,2,3,112624
Surat,19,LOADER                                       ,2020,2,1,60770
Surat,21,TEMPO,2020,2,299,1425499
Surat,23,FORKLIFT,2020,2,2,46475
Surat,25,TANKER,2020,2,1,5280
Surat,26,BUS,2020,2,7,281833
Surat,1,MOPED/SCOOTER                                ,2020,3,4710,5802656
Surat,2,MOTOR CYCLE                                  ,2020,3,4155,5627530
Surat,3,AUTO RICKSHAW,2020,3,145,618098
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2020,3,1431,37792141
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2020,3,1,12860
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2020,3,170,2157270
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2020,3,8,197767
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2020,3,3,91146
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2020,3,5,196755
Surat,12,TRAILER UPTO 2 TON,2020,3,4,11640
Surat,18,CRANE,2020,3,1,55000
Surat,19,LOADER                                       ,2020,3,5,498988
Surat,21,TEMPO,2020,3,71,336705
Surat,23,FORKLIFT,2020,3,2,66730
Surat,24,CONCRETE MIXER,2020,3,1,1013
Surat,25,TANKER,2020,3,1,46498
Surat,26,BUS,2020,3,26,1164661
Surat,1,MOPED/SCOOTER                                ,2020,4,355,404196
Surat,2,MOTOR CYCLE                                  ,2020,4,147,204862
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2020,4,1,48365
Surat,1,MOPED/SCOOTER                                ,2020,5,30,32639
Surat,2,MOTOR CYCLE                                  ,2020,5,331,710619
Surat,3,AUTO RICKSHAW,2020,5,3,13176
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2020,5,204,4438021
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2020,5,19,288024
Surat,1,MOPED/SCOOTER                                ,2020,6,4104,4968977
Surat,2,MOTOR CYCLE                                  ,2020,6,4413,5456777
Surat,3,AUTO RICKSHAW,2020,6,184,770123
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2020,6,1294,28827542
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2020,6,65,888405
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2020,6,2,89205
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2020,6,2,757985
Surat,19,LOADER                                       ,2020,6,1,91000
Surat,21,TEMPO,2020,6,473,2101411
Surat,23,FORKLIFT,2020,6,1,33365
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2020,6,6,4353
Surat,30,E-Others,2020,6,2,37476
Surat,1,MOPED/SCOOTER                                ,2020,7,1759,2440115
Surat,2,MOTOR CYCLE                                  ,2020,7,1002,1721220
Surat,3,AUTO RICKSHAW,2020,7,11,51634
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2020,7,1093,23857274
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2020,7,69,1047241
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2020,7,1,24904
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2020,7,3,78687
Surat,12,TRAILER UPTO 2 TON,2020,7,1,3500
Surat,21,TEMPO,2020,7,96,472157
Surat,26,BUS,2020,7,1,75357
Surat,27,AMBULANCE,2020,7,1,29381
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2020,7,4,3072
Surat,30,E-Others,2020,7,6,217562
Surat,1,MOPED/SCOOTER                                ,2020,8,1411,1944358
Surat,2,MOTOR CYCLE                                  ,2020,8,1036,1683795
Surat,3,AUTO RICKSHAW,2020,8,6,30682
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2020,8,1059,26380394
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2020,8,69,984193
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2020,8,2,108988
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2020,8,3,103375
Surat,21,TEMPO,2020,8,61,341827
Surat,26,BUS,2020,8,4,274685
Surat,27,AMBULANCE,2020,8,1,38635
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2020,8,2,1120
Surat,30,E-Others,2020,8,2,58253
Surat,1,MOPED/SCOOTER                                ,2020,9,1560,2182813
Surat,2,MOTOR CYCLE                                  ,2020,9,1642,2677597
Surat,3,AUTO RICKSHAW,2020,9,5,23472
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2020,9,1299,32550419
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2020,9,1,28016
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2020,9,81,1165653
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2020,9,3,103715
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2020,9,2,115578
Surat,12,TRAILER UPTO 2 TON,2020,9,3,11113
Surat,18,CRANE,2020,9,1,38500
Surat,19,LOADER                                       ,2020,9,2,115905
Surat,21,TEMPO,2020,9,28,133058
Surat,26,BUS,2020,9,2,233380
Surat,27,AMBULANCE,2020,9,1,75088
Surat,28,SWEEPING MACHINE,2020,9,1,38250
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2020,9,5,3635
Surat,30,E-Others,2020,9,3,97506
Surat,1,MOPED/SCOOTER                                ,2020,10,2018,2835826
Surat,2,MOTOR CYCLE                                  ,2020,10,1900,2988041
Surat,3,AUTO RICKSHAW,2020,10,8,38073
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2020,10,1592,42160815
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2020,10,170,2514733
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2020,10,2,74679
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2020,10,7,379457
Surat,12,TRAILER UPTO 2 TON,2020,10,17,33505
Surat,17,EXCAVATOR,2020,10,5,495880
Surat,19,LOADER                                       ,2020,10,2,108449
Surat,21,TEMPO,2020,10,33,161912
Surat,23,FORKLIFT,2020,10,1,23750
Surat,26,BUS,2020,10,1,101500
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2020,10,9,6828
Surat,30,E-Others,2020,10,3,81051
Surat,31,Compactor,2020,10,1,82600
Surat,1,MOPED/SCOOTER                                ,2020,11,4417,6261984
Surat,2,MOTOR CYCLE                                  ,2020,11,4270,6695463
Surat,3,AUTO RICKSHAW,2020,11,20,94926
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2020,11,3125,81579146
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2020,11,1,36231
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2020,11,160,2499895
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2020,11,2,47679
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2020,11,3,102572
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2020,11,6,251581
Surat,12,TRAILER UPTO 2 TON,2020,11,3,9850
Surat,19,LOADER                                       ,2020,11,1,95751
Surat,21,TEMPO,2020,11,40,203994
Surat,23,FORKLIFT,2020,11,1,22273
Surat,27,AMBULANCE,2020,11,1,36104
Surat,28,SWEEPING MACHINE,2020,11,2,610414
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2020,11,6,4686
Surat,30,E-Others,2020,11,4,83117
Surat,1,MOPED/SCOOTER                                ,2020,12,3975,5616140
Surat,2,MOTOR CYCLE                                  ,2020,12,4720,7367931
Surat,3,AUTO RICKSHAW,2020,12,27,127687
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2020,12,2018,52064865
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2020,12,195,2925887
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2020,12,1,24975
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2020,12,4,125385
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2020,12,10,619700
Surat,12,TRAILER UPTO 2 TON,2020,12,5,14490
Surat,18,CRANE,2020,12,2,86848
Surat,19,LOADER                                       ,2020,12,1,138089
Surat,21,TEMPO,2020,12,123,569219
Surat,23,FORKLIFT,2020,12,4,99622
Surat,25,TANKER,2020,12,1,112091
Surat,26,BUS,2020,12,3,247345
Surat,28,SWEEPING MACHINE,2020,12,4,1220828
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2020,12,7,5862
Surat,30,E-Others,2020,12,5,68769
Surat,1,MOPED/SCOOTER                                ,2021,1,3488,4965284
Surat,2,MOTOR CYCLE                                  ,2021,1,3845,6018737
Surat,3,AUTO RICKSHAW,2021,1,7,33050
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2021,1,2112,52123152
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2021,1,1,28392
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2021,1,151,2314381
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2021,1,5,160328
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2021,1,8,639498
Surat,12,TRAILER UPTO 2 TON,2021,1,1,3640
Surat,18,CRANE,2021,1,5,392426
Surat,19,LOADER                                       ,2021,1,2,175336
Surat,21,TEMPO,2021,1,96,438820
Surat,22,ROLLER,2021,1,1,94990
Surat,23,FORKLIFT,2021,1,3,88416
Surat,25,TANKER,2021,1,1,49200
Surat,27,AMBULANCE,2021,1,1,40323
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2021,1,30,24052
Surat,30,E-Others,2021,1,8,924578
Surat,31,Compactor,2021,1,3,257548
Surat,1,MOPED/SCOOTER                                ,2021,2,4044,5843697
Surat,2,MOTOR CYCLE                                  ,2021,2,4269,6942401
Surat,3,AUTO RICKSHAW,2021,2,26,123778
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2021,2,2088,52768311
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2021,2,181,2900811
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2021,2,1,27538
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2021,2,13,672308
Surat,12,TRAILER UPTO 2 TON,2021,2,2,3793
Surat,18,CRANE,2021,2,2,200699
Surat,19,LOADER                                       ,2021,2,5,408967
Surat,21,TEMPO,2021,2,91,531951
Surat,23,FORKLIFT,2021,2,4,96865
Surat,25,TANKER,2021,2,2,110370
Surat,27,AMBULANCE,2021,2,2,33523
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2021,2,25,19138
Surat,30,E-Others,2021,2,19,1903235
Surat,31,Compactor,2021,2,1,86730
Surat,1,MOPED/SCOOTER                                ,2021,3,4374,6310165
Surat,2,MOTOR CYCLE                                  ,2021,3,4325,7050036
Surat,3,AUTO RICKSHAW,2021,3,48,241538
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2021,3,2022,55367269
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2021,3,1,29037
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2021,3,6,95118
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2021,3,216,3345391
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2021,3,8,231590
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2021,3,1,26872
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2021,3,13,681457
Surat,12,TRAILER UPTO 2 TON,2021,3,5,18585
Surat,19,LOADER                                       ,2021,3,5,516323
Surat,21,TEMPO,2021,3,60,342385
Surat,23,FORKLIFT,2021,3,2,48233
Surat,25,TANKER,2021,3,2,196754
Surat,26,BUS,2021,3,1,47525
Surat,27,AMBULANCE,2021,3,1,30300
Surat,28,SWEEPING MACHINE,2021,3,8,126824
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2021,3,83,68005
Surat,30,E-Others,2021,3,13,267718
Surat,1,MOPED/SCOOTER                                ,2021,4,4349,6334735
Surat,2,MOTOR CYCLE                                  ,2021,4,4740,7445956
Surat,3,AUTO RICKSHAW,2021,4,36,176111
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2021,4,1695,45447927
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2021,4,1,36874
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2021,4,131,2117100
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2021,4,2,83571
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2021,4,16,930878
Surat,12,TRAILER UPTO 2 TON,2021,4,1,3500
Surat,19,LOADER                                       ,2021,4,4,409110
Surat,21,TEMPO,2021,4,66,379462
Surat,23,FORKLIFT,2021,4,3,67556
Surat,26,BUS,2021,4,2,146580
Surat,28,SWEEPING MACHINE,2021,4,1,25228
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2021,4,82,70765
Surat,30,E-Others,2021,4,11,120991
Surat,31,Compactor,2021,4,1,81361
Surat,1,MOPED/SCOOTER                                ,2021,5,2368,3407884
Surat,2,MOTOR CYCLE                                  ,2021,5,2711,4529109
Surat,3,AUTO RICKSHAW,2021,5,18,89794
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2021,5,1619,43949318
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2021,5,95,1381539
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2021,5,1,27125
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2021,5,4,272767
Surat,12,TRAILER UPTO 2 TON,2021,5,1,4000
Surat,21,TEMPO,2021,5,44,255658
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2021,5,36,30700
Surat,30,E-Others,2021,5,6,146168
Surat,1,MOPED/SCOOTER                                ,2021,6,760,1174435
Surat,2,MOTOR CYCLE                                  ,2021,6,224,459139
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2021,6,147,3323304
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2021,6,22,362527
Surat,21,TEMPO,2021,6,3,17475
Surat,23,FORKLIFT,2021,6,1,24950
Surat,29,E-MOPED/E-SCOOTER/E_MOTOR CYCLE  ,2021,6,8,6453
Surat,30,E-Others,2021,6,1,4225
